identifier,TopicValue2,Topic,TopicValue,title,Date,Cartoonists,Publisher,NameAuthorities,EQPred_RingKen,Brownlee,KeyJohn,ParkerRobert,CHCHCityCouncil,EnglishSimon,MarryattTony,RingKen,SouthCanterburyFinanceLtd,CERA,AMI,ChristchurchCathedral,BuildingsEarthquakeEffect,Aftershocks,BuildingsRepairReconstruction,CityPlanning,Disasters_PsychologicalAspects,Sewerage,InfrastructureEconomics,Courage,World.Cup,EconomicCondition,mayor_bob_parker_auckland_anderton_local_prime_lower,pike_river_made_toilet_represents_bank_broken_reserve,buildings_people_city_rebuild_heading_building_house,house_jersey_asks_move_neighbour_live_report,rugby_world_cup_ball_buildings_damage_decision_tsunami,people_aftershocks_gambling_wondering_year_show_power,business_cbd_allowed_owners_large_central_point,recovery_cera_portaloo_damage_problems_back_portaloos,red_people_buildings_black_rubble_areas_damage,city_comments_boy_people_rebuild_map_ideas,week_time_rebuilding_contractors_work_party_labour,ring_moon_people_workers_ken_march_port,aftershocks_people_aftershock_liquefaction_house_great_phone,version_word_cathedral_reading_letters_large_home,insurance_finance_billion_government_cost_company_huge,people_couple_reading_months_time_news_council,city_council_people_tony_marryatt_june_pay_rise_large_orange
NOT-ATL-32,15.6019184652278,insurance_finance_billion_government_cost_company_huge,0.601918465227818,"[English and coffers]",08/03/2011,"Scott, Thomas",Dominion post (Newspaper),"English, Simon William (Hon), 1961- (name_authority)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.601918465227818,0.24220623501199,0.00239808153477218
NOT-ATL-33,10.8201634877384,city_comments_boy_people_rebuild_map_ideas,0.82016348773842,"[earthquake devastation]",09/03/2011,"Scott, Thomas",Dominion post (Newspaper),"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00272479564032698,0.138964577656676,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.82016348773842,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698
NOT-ATL-34,5.67321613236815,rugby_world_cup_ball_buildings_damage_decision_tsunami,0.673216132368149,"[AMI Stadium red-carded]",17/03/2011,"Scott, Thomas",Dominion post (Newspaper),"AMI Stadium (Christchurch, N.Z.) (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.673216132368149,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.156153050672182,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.156153050672182,0.00103412616339193,0.00103412616339193
NOT-ATL-35,3.89303079416532,buildings_people_city_rebuild_heading_building_house,0.893030794165316,"[Between a rock and a hard place]",08/03/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.893030794165316,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.0826580226904376
NOT-ATL-36,5.70992366412214,rugby_world_cup_ball_buildings_damage_decision_tsunami,0.709923664122137,"[Christchurch lost the World Cup]",17/03/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.709923664122137,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.0556161395856052,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.219193020719738
NOT-ATL-37,2.89303079416532,pike_river_made_toilet_represents_bank_broken_reserve,0.893030794165316,"[The nation's liquidity]",04/03/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00162074554294976,0.893030794165316,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
NOT-ATL-38,2.35449735449735,pike_river_made_toilet_represents_bank_broken_reserve,0.354497354497354,"[The morale booster]",18/03/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017636684303351,0.354497354497354,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.2663139329806,0.354497354497354,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
NOT-ATL-39,12.6931949250288,ring_moon_people_workers_ken_march_port,0.693194925028835,"[A full moon]",21/03/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"Ring, Ken, 194?- (name_authority)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115340253748558,0.00115340253748558,0.289504036908881,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.693194925028835,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558
NOT-ATL-4,14.9776847977685,version_word_cathedral_reading_letters_large_home,0.97768479776848,"[Quake moves NZ closer to Aust]",07/09/2010,"Evans, Malcolm Paul",Listener (Serial),"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.97768479776848,0.00139470013947001,0.00139470013947001,0.00139470013947001
NOT-ATL-4_A,14.9776847977685,version_word_cathedral_reading_letters_large_home,0.97768479776848,"[Quake moves NZ closer to Aust]",07/09/2010,"Evans, Malcolm Paul",Manawatu standard (Newspaper),"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.97768479776848,0.00139470013947001,0.00139470013947001,0.00139470013947001
NOT-ATL-4_B,14.9776847977685,version_word_cathedral_reading_letters_large_home,0.97768479776848,"[Quake moves NZ closer to Aust]",07/09/2010,"Evans, Malcolm Paul",Timaru herald (Newspaper),"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.97768479776848,0.00139470013947001,0.00139470013947001,0.00139470013947001
NOT-ATL-40,15.5592747559275,insurance_finance_billion_government_cost_company_huge,0.559274755927476,"[The bail-out man]",08/04/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"Key, John Phillip (Rt Hon), 1961- (name_authority) # AMI Insurance (name_authority)",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.419804741980474,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.559274755927476,0.00139470013947001,0.00139470013947001
NOT-ATL-41,15.4878444084279,insurance_finance_billion_government_cost_company_huge,0.487844408427877,"[New Zealand's wallet hit with powerful aftershock of $8.5b]",13/04/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.487844408427877,0.00162074554294976,0.00162074554294976
NOT-ATL-42,5.5760065735415,rugby_world_cup_ball_buildings_damage_decision_tsunami,0.576006573541495,"[Reality checks...]",16/05/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"Auckland City (place_authority)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.247329498767461,0.000821692686935086,0.124075595727198,0.000821692686935086,0.576006573541495,0.000821692686935086,0.0419063270336894,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086
NOT-ATL-43,15.5688816855754,insurance_finance_billion_government_cost_company_huge,0.568881685575365,"[The aftershocks continue]",29/06/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.568881685575365,0.00162074554294976,0.00162074554294976
NOT-ATL-44,8.44268077601411,recovery_cera_portaloo_damage_problems_back_portaloos,0.442680776014109,"[What have you got in mind for us?]",28/06/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.178130511463845,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.442680776014109,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.354497354497354,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
NOT-ATL-45,3.54178957718781,buildings_people_city_rebuild_heading_building_house,0.541789577187807,"[Christchurch settlements...]",24/06/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000983284169124877,0.000983284169124877,0.541789577187807,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0993117010816126,0.000983284169124877,0.0501474926253687,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.295968534906588
NOT-ATL-46,17.678916827853,city_council_people_tony_marryatt_june_pay_rise_large_orange,0.678916827852998,"[Christchurch suburbs]",22/06/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.195357833655706,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.678916827852998
NOT-ATL-47,5.79541446208113,rugby_world_cup_ball_buildings_damage_decision_tsunami,0.795414462081129,"[Christchurch travellers]",15/06/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.795414462081129,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.178130511463845,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
NOT-ATL-48,13.6019184652278,aftershocks_people_aftershock_liquefaction_house_great_phone,0.601918465227818,"[Deja vu]",14/06/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.24220623501199,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.601918465227818,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.122302158273381
NOT-ATL-49,13.4512743628186,aftershocks_people_aftershock_liquefaction_house_great_phone,0.451274362818591,"[Serious planking]",01/06/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0.151424287856072,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.376311844077961,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.451274362818591,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
NOT-ATL-5,6.43589743589744,people_aftershocks_gambling_wondering_year_show_power,0.435897435897436,"[Student flat before and after the quake]",08/09/2010,"Evans, Malcolm Paul",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.435897435897436,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.435897435897436,0.00854700854700855
NOT-ATL-50,8.98255179934569,recovery_cera_portaloo_damage_problems_back_portaloos,0.982551799345692,""The bin!... not the portaloo!" 25 September 2010",11/01/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.982551799345692,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
NOT-ATL-51,3.77562862669246,buildings_people_city_rebuild_heading_building_house,0.775628626692456,"[Irish workers to help rebuild Christchurch?]",23/08/2011,"Nisbet, Alistair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.775628626692456,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.195357833655706,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
NOT-ATL-52,15.3471741637832,insurance_finance_billion_government_cost_company_huge,0.34717416378316,"[Redzone not Fanzone]",13/09/2011,"Nisbet, Alistair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.174163783160323,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.116493656286044,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.34717416378316,0.289504036908881,0.0588235294117647
NOT-ATL-53,13.9616306954436,aftershocks_people_aftershock_liquefaction_house_great_phone,0.961630695443645,"[NZ in debt]",29/12/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.961630695443645,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
NOT-ATL-54,17.6531942633638,city_council_people_tony_marryatt_june_pay_rise_large_orange,0.653194263363755,"[Marryatt's pay rise]",20/12/2011,"Nisbet, Alistair",Press (Christchurch, N.Z.) (Newspaper),"Marryatt, Tony, 1966- (name_authority) # Christchurch Cathedral (Christchurch, N.Z.) (name_authority) # Christchurch (N.Z.). City Council (name_authority)",0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.00130378096479791,0.00130378096479791,0.327249022164276,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.653194263363755
NOT-ATL-55,8.38878143133462,recovery_cera_portaloo_damage_problems_back_portaloos,0.388781431334623,"[No more disasters]",30/12/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.195357833655706,0.00193423597678917,0.00193423597678917,0.292069632495164,0.00193423597678917,0.00193423597678917,0.388781431334623,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
NOT-ATL-56,8.48784440842788,recovery_cera_portaloo_damage_problems_back_portaloos,0.487844408427877,"[Brownlee Tailors]",24/06/2011,"Hubbard, James",Northern advocate (Newspaper),"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.325769854132901,0.163695299837925,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.487844408427877,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
NOT-ATL-57,17.940074906367,city_council_people_tony_marryatt_june_pay_rise_large_orange,0.940074906367041,"[For Canterbury]",23/02/2011,"Moreu, Michael",Nelson mail (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.940074906367041
NOT-ATL-58,3.76119402985075,buildings_people_city_rebuild_heading_building_house,0.761194029850746,"[Two purple cakes]",01/03/2011,"Moreu, Michael",Nelson mail (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149253731343284,0.0149253731343284,0.761194029850746,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284
NOT-ATL-59,1.43729552889858,mayor_bob_parker_auckland_anderton_local_prime_lower,0.437295528898582,"[Losing Power]",03/03/2011,"Moreu, Michael",Nelson mail (Newspaper),"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.437295528898582,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.273718647764449,0.00109051254089422,0.110141766630316,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.164667393675027
