identifier,TopicValue2,Topic,TopicValue,Month,Publisher,february_people_cathedral_aftershocks_rubble_buildings_september,city_council_community_reports_chief_executive_government_public,aftershocks_people_house_woman_september_couple_disaster,red_zone_homes_people_areas_damage_central,february_south_pike_river_zealand_island_news_september,describes_experience_touches_sep_family_work_dunedin,eqc_work_rebuild_commission_heading_ian_homes,buildings_city_heritage_architect_notes_discusses_auckland,john_key_labelled_cup_prime_february_rugby_world_representing,buildings_time_february_ring_moon_rubble_devastated,mayor_bob_parker_mp_local_february_special_anderton,finance_government_billion_economy_bill_english_rate_bank,insurance_recent_companies_house_ami_community_company,people_woman_newspaper_reading_comments_headline_february,city_people_university_cbd_including_magnitude_effects,party_year_gas_energy_oil_leader_exploration,people_february_september_jersey_victims_replies_zealand
INNZ-82782,6.49082007343941,describes_experience_touches_sep_family_work_dunedin,0.490820073439412,2012-02,"Sunday star times",0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.246022031823745,0.490820073439412,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.246022031823745,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
INNZ-82791,6.77562862669246,describes_experience_touches_sep_family_work_dunedin,0.775628626692456,2012-02,"Sunday star times",0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.775628626692456,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.195357833655706,0.00193423597678917
INNZ-82798,6.678916827853,describes_experience_touches_sep_family_work_dunedin,0.678916827852998,2012-02,"Sunday star times",0.00193423597678917,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.678916827852998,0.195357833655706,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
INNZ-82914,6.69585253456221,describes_experience_touches_sep_family_work_dunedin,0.695852534562212,2012-02,"Press (Christchurch, N.Z.)",0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.695852534562212,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.235023041474654,0.00460829493087558,0.00460829493087558
INNZ-8494,2.53747323340471,city_council_community_reports_chief_executive_government_public,0.537473233404711,2010-09,"Otago daily times",0.00214132762312634,0.537473233404711,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.430406852248394,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
INNZ-8668,12.4563401670463,finance_government_billion_economy_bill_english_rate_bank,0.456340167046317,2010-09,"Dominion post (Wellington, N.Z.)",0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.114654517843584,0.000759301442672741,0.152619589977221,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.456340167046317,0.000759301442672741,0.000759301442672741,0.266514806378132,0.000759301442672741,0.000759301442672741
INNZ-8841,5.34513274336283,february_south_pike_river_zealand_island_news_september,0.345132743362832,2010-09,"New Zealand herald",0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0993117010816126,0.345132743362832,0.000983284169124877,0.000983284169124877,0.1976401179941,0.000983284169124877,0.000983284169124877,0.345132743362832,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
INNZ-8875,5.55927475592748,february_south_pike_river_zealand_island_news_september,0.559274755927476,2010-12,"New Zealand herald",0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.559274755927476,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.419804741980474,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
INNZ-9051,15.4512743628186,city_people_university_cbd_including_magnitude_effects,0.451274362818591,2010-09,"Listener (Wellington, N.Z.)",0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.0764617691154423,0.0764617691154423,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.376311844077961,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.451274362818591,0.00149925037481259,0.00149925037481259
INNZ-9147,6.92626728110599,describes_experience_touches_sep_family_work_dunedin,0.926267281105991,2010-09,"Listener (Wellington, N.Z.)",0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.926267281105991,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558
INNZ-9181,6.60191846522782,describes_experience_touches_sep_family_work_dunedin,0.601918465227818,2010-09,"Listener (Wellington, N.Z.)",0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.601918465227818,0.00239808153477218,0.00239808153477218,0.3621103117506,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
INNZ-9201,2.96905222437137,city_council_community_reports_chief_executive_government_public,0.969052224371373,2010-09,"Press (Christchurch, N.Z.)",0.00193423597678917,0.969052224371373,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
INNZ-9217,15.402249598286,city_people_university_cbd_including_magnitude_effects,0.40224959828602,2010-09,"Press (Christchurch, N.Z.)",0.000535618639528656,0.000535618639528656,0.161221210498125,0.134440278521693,0.000535618639528656,0.241564006427424,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.0540974825923942,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.40224959828602,0.000535618639528656,0.000535618639528656
INNZ-9231,15.6863753213368,city_people_university_cbd_including_magnitude_effects,0.686375321336761,2010-09,"Press (Christchurch, N.Z.)",0.000856898029134533,0.000856898029134533,0.000856898029134533,0.172236503856041,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.129391602399314,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.686375321336761,0.000856898029134533,0.000856898029134533
INNZ-9235,15.6190476190476,city_people_university_cbd_including_magnitude_effects,0.619047619047619,2010-09,"Press (Christchurch, N.Z.)",0.0017636684303351,0.354497354497354,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.619047619047619,0.0017636684303351,0.0017636684303351
INNZ-9250,15.6839237057221,city_people_university_cbd_including_magnitude_effects,0.683923705722071,2010-09,"Press (Christchurch, N.Z.)",0.00272479564032698,0.00272479564032698,0.275204359673025,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.683923705722071,0.00272479564032698,0.00272479564032698
INNZ-9471,6.79541446208113,describes_experience_touches_sep_family_work_dunedin,0.795414462081129,2010-09,"Press (Christchurch, N.Z.)",0.0017636684303351,0.08994708994709,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.795414462081129,0.08994708994709,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
INNZ-9508,8.5111678366305,buildings_city_heritage_architect_notes_discusses_auckland,0.511167836630504,2010-09,"Press (Christchurch, N.Z.)",0.000638162093171666,0.000638162093171666,0.000638162093171666,0.223994894703255,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.511167836630504,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.255902999361838,0.000638162093171666,0.000638162093171666
INNZ-9527,12.7954144620811,finance_government_billion_economy_bill_english_rate_bank,0.795414462081129,2010-09,"New Zealand herald",0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.178130511463845,0.0017636684303351,0.0017636684303351,0.795414462081129,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
INNZ-9563,8.44346116027532,buildings_city_heritage_architect_notes_discusses_auckland,0.44346116027532,2010-09,"Otago daily times",0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.148475909537856,0.000983284169124877,0.000983284169124877,0.44346116027532,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.394296951819076,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
INNZ-9931,3.3257698541329,aftershocks_people_house_woman_september_couple_disaster,0.325769854132901,2010-09,"Sunday star times",0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.244732576985413,0.00162074554294976,0.325769854132901,0.00162074554294976,0.00162074554294976
NOT-ATL-1,3.79541446208113,aftershocks_people_house_woman_september_couple_disaster,0.795414462081129,2010-09,New Zealand herald (Newspaper),0.178130511463845,0.0017636684303351,0.795414462081129,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
NOT-ATL-10,6.40680713128039,describes_experience_touches_sep_family_work_dunedin,0.406807131280389,2010-09,Timaru herald (Newspaper),0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.406807131280389,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.00162074554294976,0.244732576985413
NOT-ATL-11,10.96573875803,buildings_time_february_ring_moon_rubble_devastated,0.965738758029979,2010-09,Press (Christchurch, N.Z.) (Newspaper),0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.965738758029979,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
NOT-ATL-11_A,10.96573875803,buildings_time_february_ring_moon_rubble_devastated,0.965738758029979,2010-09,Timaru herald (Newspaper),0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.965738758029979,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
NOT-ATL-11_B,10.96573875803,buildings_time_february_ring_moon_rubble_devastated,0.965738758029979,2010-09,Manawatu standard (Newspaper),0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.965738758029979,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
NOT-ATL-12,7.55927475592748,eqc_work_rebuild_commission_heading_ian_homes,0.559274755927476,2010-09,Press (Christchurch, N.Z.) (Newspaper),0.00139470013947001,0.00139470013947001,0.140864714086471,0.280334728033473,0.00139470013947001,0.00139470013947001,0.559274755927476,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
NOT-ATL-13,3.65698219306467,aftershocks_people_house_woman_september_couple_disaster,0.656982193064667,2010-09,Timaru herald (Newspaper),0.000937207122774133,0.000937207122774133,0.656982193064667,0.000937207122774133,0.000937207122774133,0.235238987816307,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0946579194001874,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133
NOT-ATL-14,3.52623688155922,aftershocks_people_house_woman_september_couple_disaster,0.52623688155922,2010-09,Sunday star times (Newspaper),0.00149925037481259,0.00149925037481259,0.52623688155922,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.451274362818591,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
NOT-ATL-15,11.9776847977685,mayor_bob_parker_mp_local_february_special_anderton,0.97768479776848,2010-09,Timaru herald (Newspaper),0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.97768479776848,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
NOT-ATL-15_A,11.9776847977685,mayor_bob_parker_mp_local_february_special_anderton,0.97768479776848,2010-09,Press (Christchurch, N.Z.) (Newspaper),0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.97768479776848,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
NOT-ATL-15_B,11.9776847977685,mayor_bob_parker_mp_local_february_special_anderton,0.97768479776848,2010-09,Manawatu standard (Newspaper),0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.97768479776848,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
