identifier,TopicValue2,Topic,TopicValue,Date,Month,Publisher,Republished,Sewerage,Disasters_PA,Infrastructure,Earthquake_aftershocks,NameAuthorities,EQPred_RingKen,Brownlee,KeyJohn,ParkerRobert,CHCHCityCouncil,EnglishSimon,MarryattTony,RingKen,SouthCanterburyFinanceLtd,CERA,AMI,ChristchurchCathedral,aftershocks_appears_holds_economy_bank_rate_made,portaloo_asks_centre_small_infrastructure_head_crane,buildings_people_rubble_building_broken_collapsed_arm,people_pm_homes_government_june_show_part,recovery_cera_damage_eqc_prime_rebuilding_back,red_city_areas_house_black_move_liquefaction,people_called_replies_refugees_ken_ring_couple_heading,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,insurance_huge_hit_version_companies_words_june,city_council_tony_marryatt_mayor_comments_pay_rise_public,cup_rugby_world_world_damage_auckland_decision_rugby,business_red_zone_cbd_buildings_large_words_owners,city_rebuild_buildings_heading_house_rebuilding_title,mayor_toilet_standing_anderton_paper_wife_toilets,march_news_japan_port_moon_day_tsunami,finance_government_billion_reading_cost_south_damage,great_pike_river_south_island_weather_snow_aftershocks_represents
DCDL-0019544,6.35899731423456,red_city_areas_house_black_move_liquefaction,0.358997314234557,15/11/2011,2011-11,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Canterbury Earthquake Recovery Authority (name_authority)",0,0,0,0,0,0,0,0,0,1,0,0,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.269471799462847,0.358997314234557,0.269471799462847,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.090420769919427,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
DCDL-0019552,13.6569821930647,city_rebuild_buildings_heading_house_rebuilding_title,0.656982193064667,19/11/2011,2011-11,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000937207122774133,0.0477975632614808,0.235238987816307,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.656982193064667,0.000937207122774133,0.0477975632614808,0.000937207122774133,0.000937207122774133
DCDL-0019594,4.93814432989691,people_pm_homes_government_june_show_part,0.938144329896907,26/11/2011,2011-11,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.938144329896907,0.000937207122774133,0.000937207122774133,0.0477975632614808,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133
DCDL-0019633,13.4908200734394,city_rebuild_buildings_heading_house_rebuilding_title,0.490820073439412,02/12/2011,2011-12,Timaru herald (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.307221542227662,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.490820073439412,0.00122399020807834,0.00122399020807834,0.123623011015912,0.0624235006119951
DCDL-0019655,5.50937332619175,recovery_cera_damage_eqc_prime_rebuilding_back,0.509373326191751,29/11/2011,2011-11,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"New Zealand Labour Party (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.509373326191751,0.10765934654526,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.375468666309588,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656
DCDL-0019708,13.9717813051146,city_rebuild_buildings_heading_house_rebuilding_title,0.971781305114638,09/12/2011,2011-12,Timaru herald (Newspaper),1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.971781305114638,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
DCDL-0019750,13.546346782988,city_rebuild_buildings_heading_house_rebuilding_title,0.546346782988004,10/12/2011,2011-12,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00109051254089422,0.00109051254089422,0.273718647764449,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.164667393675027,0.00109051254089422,0.00109051254089422,0.546346782988004,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
DCDL-0019782,5.61321909424725,recovery_cera_damage_eqc_prime_rebuilding_back,0.613219094247246,15/12/2011,2011-12,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.368421052631579,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.613219094247246,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0019822,15.6839237057221,march_news_japan_port_moon_day_tsunami,0.683923705722071,17/12/2011,2011-12,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.138964577656676,0.00272479564032698,0.138964577656676,0.00272479564032698,0.683923705722071,0.00272479564032698,0.00272479564032698
DCDL-0019823,10.529992942837,city_council_tony_marryatt_mayor_comments_pay_rise_public,0.52999294283698,22/12/2011,2011-12,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Marryatt, Tony, 1966- (name_authority) # Christchurch (N.Z.). City Council (name_authority) # Santa Claus (name_authority)",0,0,0,0,1,0,1,0,0,0,0,0,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.52999294283698,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.459421312632322
DCDL-0019825,8.93174767321613,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,0.931747673216132,27/12/2011,2011-12,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.931747673216132,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.0527404343329886,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0019826,5.36842105263158,recovery_cera_damage_eqc_prime_rebuilding_back,0.368421052631579,01/01/2012,2012-01,Sunday star times (Newspaper),0,0,0,0,0,"Key, John Phillip (Rt Hon), 1961- (name_authority) # Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,1,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.246022031823745,0.00122399020807834,0.00122399020807834,0.368421052631579,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.368421052631579
DCDL-0019827,8.73095623987034,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,0.73095623987034,27/12/2011,2011-12,Dominion post (Newspaper),0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.73095623987034,0.00162074554294976,0.00162074554294976,0.244732576985413,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0019836,8.94091316025067,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,0.940913160250671,24/12/2011,2011-12,Southland times (Newspaper),0,0,1,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.940913160250671,0.0456580125335721,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
DCDL-0019847,8.65319426336375,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,0.653194263363755,03/01/2012,2012-01,Southland times (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.653194263363755,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.327249022164276
DCDL-0019861,8.70723104056437,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,0.707231040564374,24/12/2011,2011-12,Timaru herald (Newspaper),0,0,0,0,1,"Santa Claus (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.707231040564374,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.2663139329806
DCDL-0019866,17.7356181150551,great_pike_river_south_island_weather_snow_aftershocks_represents,0.73561811505508,29/12/2011,2011-12,Press (Christchurch, N.Z.) (Newspaper),2,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.184822521419829,0.00122399020807834,0.00122399020807834,0.73561811505508
DCDL-0019870,7.45127436281859,people_called_replies_refugees_ken_ring_couple_heading,0.451274362818591,03/01/2012,2012-01,Timaru herald (Newspaper),1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.451274362818591,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.0764617691154423,0.00149925037481259,0.00149925037481259,0.451274362818591
DCDL-0019922,5.53086419753086,recovery_cera_damage_eqc_prime_rebuilding_back,0.530864197530864,07/01/2012,2012-01,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.178130511463845,0.0017636684303351,0.530864197530864,0.0017636684303351,0.0017636684303351,0.2663139329806,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
DCDL-0019924,10.6011994002998,city_council_tony_marryatt_mayor_comments_pay_rise_public,0.60119940029985,29/12/2011,2011-12,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Parker, Robert John (Sir), 1953- (name_authority)",0,0,0,1,0,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.376311844077961,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.60119940029985,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
DCDL-0019967,10.9776847977685,city_council_tony_marryatt_mayor_comments_pay_rise_public,0.97768479776848,09/01/2012,2012-01,Waikato times (Newspaper),0,0,0,0,0,"Marryatt, Tony, 1966- (name_authority) # Canterbury Regional Council (name_authority)",0,0,0,0,0,0,1,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.97768479776848,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
DCDL-0019981,15.5262368815592,march_news_japan_port_moon_day_tsunami,0.52623688155922,07/01/2012,2012-01,New Zealand herald (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.376311844077961,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.0764617691154423,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.52623688155922,0.00149925037481259,0.00149925037481259
DCDL-0019995,17.4198047419805,great_pike_river_south_island_weather_snow_aftershocks_represents,0.419804741980474,10/01/2012,2012-01,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.210599721059972,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.350069735006973,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.419804741980474
DCDL-0019998,7.57785467128028,people_called_replies_refugees_ken_ring_couple_heading,0.577854671280277,12/01/2012,2012-01,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0.00115340253748558,0.00115340253748558,0.116493656286044,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.577854671280277,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.289504036908881,0.00115340253748558
DCDL-0020016,14.565543071161,mayor_toilet_standing_anderton_paper_wife_toilets,0.565543071161049,20/01/2012,2012-01,Southland times (Newspaper),0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00374531835205993,0.191011235955056,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.191011235955056,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.565543071161049,0.00374531835205993,0.00374531835205993,0.00374531835205993
DCDL-0020021,6.34075448361163,red_city_areas_house_black_move_liquefaction,0.340754483611626,19/01/2012,2012-01,Press (Christchurch, N.Z.) (Newspaper),0,0,1,0,0,"Marryatt, Tony, 1966- (name_authority)",0,0,0,0,0,0,1,0,0,0,0,0,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.340754483611626,0.155225726654298,0.000618429189857761,0.000618429189857761,0.186147186147186,0.000618429189857761,0.309833024118738,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761
DCDL-0020082,9.94952681388013,insurance_huge_hit_version_companies_words_june,0.949526813880126,26/01/2012,2012-01,Northern advocate (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.949526813880126,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211
DCDL-0020094,6.53747323340471,red_city_areas_house_black_move_liquefaction,0.537473233404711,31/01/2012,2012-01,Timaru herald (Newspaper),2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.537473233404711,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.430406852248394,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
DCDL-0020102,10.9862896315338,city_council_tony_marryatt_mayor_comments_pay_rise_public,0.986289631533847,26/01/2012,2012-01,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Christchurch (N.Z.). City Council (name_authority)",0,0,0,0,1,0,0,0,0,0,0,0,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.986289631533847,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533
DCDL-0020114,10.8119935170178,city_council_tony_marryatt_mayor_comments_pay_rise_public,0.811993517017828,28/01/2012,2012-01,Southland times (Newspaper),0,0,0,0,0,"Christchurch (N.Z.). City Council (name_authority)",0,0,0,0,1,0,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.811993517017828,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0020155,10.5532754538279,city_council_tony_marryatt_mayor_comments_pay_rise_public,0.55327545382794,31/01/2012,2012-01,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Christchurch (N.Z.). City Council (name_authority)",0,0,0,0,1,0,0,0,0,0,0,0,0.000789265982636148,0.119179163378058,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.237569060773481,0.000789265982636148,0.000789265982636148,0.55327545382794,0.000789265982636148,0.079715864246251,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0020157,10.6808905380334,city_council_tony_marryatt_mayor_comments_pay_rise_public,0.680890538033395,04/02/2012,2012-02,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Parker, Robert John (Sir), 1953- (name_authority) # Marryatt, Tony, 1966- (name_authority)",0,0,0,1,0,0,1,0,0,0,0,0,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.217068645640074,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.680890538033395,0.000618429189857761,0.0624613481756339,0.000618429189857761,0.000618429189857761,0.0315398886827458,0.000618429189857761,0.000618429189857761
DCDL-0020196,6.65698219306467,red_city_areas_house_black_move_liquefaction,0.656982193064667,11/02/2012,2012-02,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.656982193064667,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0477975632614808,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.282099343955014,0.000937207122774133,0.000937207122774133,0.000937207122774133
